NAME,LTP,DC,DO,DH,DL,PDC,DATE_TIME,DATE_TODAY,HOUR,MIN
INFTEC,770.70,769.10,766.65,773.60,760.10,769.10,2019-10-18 13:59:24,2019-10-18,13,59
ICIBAN,441.50,440.55,438.40,441.80,435.35,440.55,2019-10-18 13:59:24,2019-10-18,13,59
ITC,246.70,245.85,246.50,247.75,245.00,245.85,2019-10-18 13:59:24,2019-10-18,13,59
TCS,"2,046.05","2,030.70","2,038.00","2,058.00","2,025.10","2,030.70",2019-10-18 13:59:24,2019-10-18,13,59
KOTMAH,"1,607.05","1,603.95","1,603.95","1,614.05","1,591.05","1,603.95",2019-10-18 13:59:24,2019-10-18,13,59
LARTOU,"1,450.45","1,424.25","1,428.00","1,456.50","1,425.80","1,424.25",2019-10-18 13:59:24,2019-10-18,13,59
HINLEV,"2,105.00","2,103.60","2,100.00","2,115.85","2,091.00","2,103.60",2019-10-18 13:59:24,2019-10-18,13,59
AXIBAN,712.80,710.55,710.90,714.75,705.70,710.55,2019-10-18 13:59:24,2019-10-18,13,59
STABAN,269.65,265.45,264.50,270.25,263.50,265.45,2019-10-18 13:59:24,2019-10-18,13,59
BAJFI,"4,147.90","4,105.20","4,120.00","4,200.00","4,082.80","4,105.20",2019-10-18 13:59:24,2019-10-18,13,59
MARUTI,"7,222.10","7,123.10","7,105.00","7,234.65","7,062.95","7,123.10",2019-10-18 13:59:24,2019-10-18,13,59
INDBA,"1,357.00","1,339.80","1,338.00","1,361.00","1,317.50","1,339.80",2019-10-18 13:59:24,2019-10-18,13,59
ASIPAI,"1,810.30","1,812.95","1,812.95","1,823.85","1,788.70","1,812.95",2019-10-18 13:59:24,2019-10-18,13,59
BHAAIR,384.05,385.75,385.00,386.15,380.50,385.75,2019-10-18 13:59:24,2019-10-18,13,59
HCLTEC,"1,104.95","1,092.90","1,103.00","1,104.95","1,088.25","1,092.90",2019-10-18 13:59:24,2019-10-18,13,59
TITIND,"1,294.60","1,276.85","1,287.70","1,298.00","1,274.40","1,276.85",2019-10-18 13:59:24,2019-10-18,13,59
MAHMAH,590.45,593.15,589.75,592.35,584.00,593.15,2019-10-18 13:59:24,2019-10-18,13,59
BAFINS,"8,300.00","8,295.65","8,362.00","8,440.00","8,270.00","8,295.65",2019-10-18 13:59:24,2019-10-18,13,59
NTPC,119.65,118.60,119.80,121.50,118.50,118.60,2019-10-18 13:59:24,2019-10-18,13,59
NESIND,"14,720.00","14,512.75","14,510.00","14,733.20","14,392.35","14,512.75",2019-10-18 13:59:24,2019-10-18,13,59
POWGRI,200.85,197.70,197.00,201.70,197.00,197.70,2019-10-18 13:59:24,2019-10-18,13,59
ULTCEM,"4,325.00","4,257.40","4,260.00","4,363.80","4,256.90","4,257.40",2019-10-18 13:59:24,2019-10-18,13,59
TECMAH,734.70,726.25,724.85,737.40,723.05,726.25,2019-10-18 13:59:24,2019-10-18,13,59
SUNPHA,405.50,401.40,401.60,406.15,397.80,401.40,2019-10-18 13:59:24,2019-10-18,13,59
ONGC,141.45,141.35,141.00,143.00,140.00,141.35,2019-10-18 13:59:24,2019-10-18,13,59
BAAUTO,"3,085.00","3,110.30","3,120.00","3,123.45","3,076.20","3,110.30",2019-10-18 13:59:24,2019-10-18,13,59
BHARAS,"6,063.60","6,053.45","6,078.50","6,144.15","6,050.35","6,053.45",2019-10-18 13:59:24,2019-10-18,13,59
INDOIL,146.90,146.45,147.65,147.65,145.95,146.45,2019-10-18 13:59:24,2019-10-18,13,59
COALIN,205.25,199.35,199.00,205.75,197.90,199.35,2019-10-18 13:59:24,2019-10-18,13,59
WIPRO,249.05,248.05,248.10,250.65,248.10,248.05,2019-10-18 13:59:24,2019-10-18,13,59
HERHON,"2,645.30","2,628.60","2,629.00","2,661.65","2,609.00","2,628.60",2019-10-18 13:59:24,2019-10-18,13,59
BRIIND,"3,245.65","3,245.20","3,244.00","3,257.00","3,224.50","3,245.20",2019-10-18 13:59:24,2019-10-18,13,59
UNIP,601.70,592.40,591.70,603.60,589.00,592.40,2019-10-18 13:59:24,2019-10-18,13,59
DRREDD,"2,726.25","2,726.65","2,722.50","2,744.25","2,711.00","2,726.65",2019-10-18 13:59:24,2019-10-18,13,59
ADAPOR,422.50,408.95,410.00,422.90,408.45,408.95,2019-10-18 13:59:24,2019-10-18,13,59
GRASIM,745.55,724.75,724.75,745.55,718.00,724.75,2019-10-18 13:59:24,2019-10-18,13,59
VEDLIM,150.50,148.15,148.30,152.15,148.00,148.15,2019-10-18 13:59:24,2019-10-18,13,59
HINDAL,188.25,188.85,189.00,191.25,186.75,188.85,2019-10-18 13:59:24,2019-10-18,13,59
TATSTE,360.95,355.65,355.65,362.60,351.80,355.65,2019-10-18 13:59:24,2019-10-18,13,59
EICMOT,"20,524.40","20,518.00","20,550.15","20,668.60","20,036.85","20,518.00",2019-10-18 13:59:24,2019-10-18,13,59
GAIL,129.15,128.70,128.90,130.30,127.85,128.70,2019-10-18 13:59:24,2019-10-18,13,59
JSWSTE,224.15,223.35,223.90,225.05,220.65,223.35,2019-10-18 13:59:24,2019-10-18,13,59
BHAINF,259.55,257.20,257.50,262.50,254.45,257.20,2019-10-18 13:59:24,2019-10-18,13,59
CIPLA,447.90,446.30,448.15,450.80,442.65,446.30,2019-10-18 13:59:24,2019-10-18,13,59
TATMOT,138.50,138.15,140.00,141.80,135.55,138.15,2019-10-18 13:59:24,2019-10-18,13,59
ZEEENT,252.45,264.70,247.95,262.80,239.85,264.70,2019-10-18 13:59:24,2019-10-18,13,59
YESBAN,51.20,47.40,46.80,52.30,46.00,47.40,2019-10-18 13:59:24,2019-10-18,13,59
BSESEN,"39,266.03","39,052.06","39,087.83","39,361.06","38,963.60","39,052.06",2019-10-18 14:30:49,2019-10-18,14,30
HDFBAN,"1,223.85","1,220.80","1,222.30","1,233.85","1,220.75","1,220.80",2019-10-18 14:30:49,2019-10-18,14,30
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,2019-10-18 14:30:49,2019-10-18,14,30
HDFC,"2,079.80","2,088.20","2,095.00","2,095.00","2,065.00","2,088.20",2019-10-18 14:30:49,2019-10-18,14,30
INFTEC,770.40,769.10,766.65,773.60,760.10,769.10,2019-10-18 14:30:49,2019-10-18,14,30
ICIBAN,441.30,440.55,438.40,443.55,435.35,440.55,2019-10-18 14:30:49,2019-10-18,14,30
ITC,246.15,245.85,246.50,247.75,245.00,245.85,2019-10-18 14:30:49,2019-10-18,14,30
TCS,"2,045.90","2,030.70","2,038.00","2,058.00","2,025.10","2,030.70",2019-10-18 14:30:49,2019-10-18,14,30
KOTMAH,"1,605.80","1,603.95","1,603.95","1,614.05","1,591.05","1,603.95",2019-10-18 14:30:49,2019-10-18,14,30
LARTOU,"1,450.45","1,424.25","1,428.00","1,456.50","1,425.80","1,424.25",2019-10-18 14:30:49,2019-10-18,14,30
HINLEV,"2,107.00","2,103.60","2,100.00","2,115.85","2,091.00","2,103.60",2019-10-18 14:30:49,2019-10-18,14,30
AXIBAN,710.40,710.55,710.90,715.20,705.70,710.55,2019-10-18 14:30:49,2019-10-18,14,30
STABAN,269.95,265.45,264.50,271.20,263.50,265.45,2019-10-18 14:30:49,2019-10-18,14,30
BAJFI,"4,142.10","4,105.20","4,120.00","4,200.00","4,082.80","4,105.20",2019-10-18 14:30:49,2019-10-18,14,30
MARUTI,"7,228.00","7,123.10","7,105.00","7,249.00","7,062.95","7,123.10",2019-10-18 14:30:49,2019-10-18,14,30
INDBA,"1,354.00","1,339.80","1,338.00","1,361.00","1,317.50","1,339.80",2019-10-18 14:30:49,2019-10-18,14,30
ASIPAI,"1,811.00","1,812.95","1,812.95","1,823.85","1,788.70","1,812.95",2019-10-18 14:30:49,2019-10-18,14,30
BHAAIR,384.30,385.75,385.00,386.15,380.50,385.75,2019-10-18 14:30:49,2019-10-18,14,30
HCLTEC,"1,099.50","1,092.90","1,103.00","1,105.65","1,088.25","1,092.90",2019-10-18 14:30:49,2019-10-18,14,30
TITIND,"1,299.00","1,276.85","1,287.70","1,300.65","1,274.40","1,276.85",2019-10-18 14:30:49,2019-10-18,14,30
MAHMAH,595.00,593.15,589.75,595.10,584.00,593.15,2019-10-18 14:30:49,2019-10-18,14,30
BAFINS,"8,300.00","8,295.65","8,362.00","8,440.00","8,270.00","8,295.65",2019-10-18 14:30:49,2019-10-18,14,30
NTPC,119.75,118.60,119.80,121.50,118.50,118.60,2019-10-18 14:30:49,2019-10-18,14,30
NESIND,"14,697.35","14,512.75","14,510.00","14,734.25","14,392.35","14,512.75",2019-10-18 14:30:49,2019-10-18,14,30
POWGRI,201.55,197.70,197.00,201.70,197.00,197.70,2019-10-18 14:30:49,2019-10-18,14,30
ULTCEM,"4,329.90","4,257.40","4,260.00","4,363.80","4,256.90","4,257.40",2019-10-18 14:30:49,2019-10-18,14,30
TECMAH,732.30,726.25,724.85,737.40,723.05,726.25,2019-10-18 14:30:49,2019-10-18,14,30
SUNPHA,404.00,401.40,401.60,406.40,397.80,401.40,2019-10-18 14:30:49,2019-10-18,14,30
ONGC,142.10,141.35,141.00,143.00,140.00,141.35,2019-10-18 14:30:49,2019-10-18,14,30
BAAUTO,"3,090.00","3,110.30","3,120.00","3,123.45","3,076.20","3,110.30",2019-10-18 14:30:49,2019-10-18,14,30
BHARAS,"6,063.60","6,053.45","6,078.50","6,144.15","6,050.35","6,053.45",2019-10-18 14:30:49,2019-10-18,14,30
INDOIL,147.00,146.45,147.65,148.10,145.95,146.45,2019-10-18 14:30:49,2019-10-18,14,30
COALIN,205.30,199.35,199.00,205.75,197.90,199.35,2019-10-18 14:30:49,2019-10-18,14,30
WIPRO,248.95,248.05,248.10,250.65,248.10,248.05,2019-10-18 14:30:49,2019-10-18,14,30
HERHON,"2,647.80","2,628.60","2,629.00","2,661.65","2,609.00","2,628.60",2019-10-18 14:30:49,2019-10-18,14,30
BRIIND,"3,245.00","3,245.20","3,244.00","3,257.00","3,224.50","3,245.20",2019-10-18 14:30:49,2019-10-18,14,30
UNIP,600.00,592.40,591.70,603.60,589.00,592.40,2019-10-18 14:30:49,2019-10-18,14,30
DRREDD,"2,726.50","2,726.65","2,722.50","2,744.25","2,711.00","2,726.65",2019-10-18 14:30:49,2019-10-18,14,30
ADAPOR,421.45,408.95,410.00,423.75,408.45,408.95,2019-10-18 14:30:49,2019-10-18,14,30
GRASIM,741.20,724.75,724.75,745.65,718.00,724.75,2019-10-18 14:30:49,2019-10-18,14,30
VEDLIM,150.20,148.15,148.30,152.15,148.00,148.15,2019-10-18 14:30:49,2019-10-18,14,30
HINDAL,187.70,188.85,189.00,191.25,186.75,188.85,2019-10-18 14:30:49,2019-10-18,14,30
TATSTE,360.20,355.65,355.65,362.60,351.80,355.65,2019-10-18 14:30:49,2019-10-18,14,30
EICMOT,"20,466.25","20,518.00","20,550.15","20,668.60","20,036.85","20,518.00",2019-10-18 14:30:49,2019-10-18,14,30
GAIL,128.80,128.70,128.90,130.30,127.85,128.70,2019-10-18 14:30:49,2019-10-18,14,30
JSWSTE,223.85,223.35,223.90,225.05,220.65,223.35,2019-10-18 14:30:49,2019-10-18,14,30
BHAINF,260.40,257.20,257.50,262.50,254.45,257.20,2019-10-18 14:30:49,2019-10-18,14,30
CIPLA,446.80,446.30,448.15,450.80,442.65,446.30,2019-10-18 14:30:49,2019-10-18,14,30
TATMOT,138.30,138.15,140.00,141.80,135.55,138.15,2019-10-18 14:30:49,2019-10-18,14,30
ZEEENT,252.75,264.70,247.95,262.80,239.85,264.70,2019-10-18 14:30:49,2019-10-18,14,30
YESBAN,51.05,47.40,46.80,52.30,46.00,47.40,2019-10-18 14:30:49,2019-10-18,14,30
BSESEN,"39,282.96","39,052.06","39,087.83","39,361.06","38,963.60","39,052.06",2019-10-18 15:02:03,2019-10-18,15,02
HDFBAN,"1,228.25","1,220.80","1,222.30","1,233.85","1,220.75","1,220.80",2019-10-18 15:02:03,2019-10-18,15,02
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,2019-10-18 15:02:03,2019-10-18,15,02
HDFC,"2,086.50","2,088.20","2,095.00","2,095.00","2,065.00","2,088.20",2019-10-18 15:02:03,2019-10-18,15,02
INFTEC,768.15,769.10,766.65,773.60,760.10,769.10,2019-10-18 15:02:03,2019-10-18,15,02
ICIBAN,438.70,440.55,438.40,443.55,435.35,440.55,2019-10-18 15:02:03,2019-10-18,15,02
ITC,246.35,245.85,246.50,247.75,245.00,245.85,2019-10-18 15:02:03,2019-10-18,15,02
TCS,"2,046.90","2,030.70","2,038.00","2,058.00","2,025.10","2,030.70",2019-10-18 15:02:03,2019-10-18,15,02
KOTMAH,"1,610.00","1,603.95","1,603.95","1,614.05","1,591.05","1,603.95",2019-10-18 15:02:03,2019-10-18,15,02
LARTOU,"1,447.05","1,424.25","1,428.00","1,456.50","1,425.80","1,424.25",2019-10-18 15:02:03,2019-10-18,15,02
HINLEV,"2,110.00","2,103.60","2,100.00","2,115.85","2,091.00","2,103.60",2019-10-18 15:02:03,2019-10-18,15,02
AXIBAN,710.45,710.55,710.90,715.20,705.70,710.55,2019-10-18 15:02:03,2019-10-18,15,02
STABAN,269.90,265.45,264.50,271.20,263.50,265.45,2019-10-18 15:02:03,2019-10-18,15,02
BAJFI,"4,151.00","4,105.20","4,120.00","4,200.00","4,082.80","4,105.20",2019-10-18 15:02:03,2019-10-18,15,02
MARUTI,"7,252.60","7,123.10","7,105.00","7,252.70","7,062.95","7,123.10",2019-10-18 15:02:03,2019-10-18,15,02
INDBA,"1,344.60","1,339.80","1,338.00","1,361.00","1,317.50","1,339.80",2019-10-18 15:02:03,2019-10-18,15,02
ASIPAI,"1,815.00","1,812.95","1,812.95","1,823.85","1,788.70","1,812.95",2019-10-18 15:02:03,2019-10-18,15,02
BHAAIR,383.10,385.75,385.00,386.15,380.50,385.75,2019-10-18 15:02:03,2019-10-18,15,02
HCLTEC,"1,093.00","1,092.90","1,103.00","1,105.65","1,088.25","1,092.90",2019-10-18 15:02:03,2019-10-18,15,02
TITIND,"1,299.95","1,276.85","1,287.70","1,300.65","1,274.40","1,276.85",2019-10-18 15:02:03,2019-10-18,15,02
MAHMAH,593.50,593.15,589.75,595.25,584.00,593.15,2019-10-18 15:02:03,2019-10-18,15,02
BAFINS,"8,278.45","8,295.65","8,362.00","8,440.00","8,263.20","8,295.65",2019-10-18 15:02:03,2019-10-18,15,02
NTPC,120.75,118.60,119.80,121.50,118.50,118.60,2019-10-18 15:02:03,2019-10-18,15,02
NESIND,"14,715.20","14,512.75","14,510.00","14,777.00","14,392.35","14,512.75",2019-10-18 15:02:03,2019-10-18,15,02
POWGRI,203.00,197.70,197.00,203.00,197.00,197.70,2019-10-18 15:02:03,2019-10-18,15,02
ULTCEM,"4,299.00","4,257.40","4,260.00","4,363.80","4,256.90","4,257.40",2019-10-18 15:02:03,2019-10-18,15,02
TECMAH,732.85,726.25,724.85,737.40,723.05,726.25,2019-10-18 15:02:03,2019-10-18,15,02
SUNPHA,402.80,401.40,401.60,406.40,397.80,401.40,2019-10-18 15:02:03,2019-10-18,15,02
ONGC,142.95,141.35,141.00,143.00,140.00,141.35,2019-10-18 15:02:03,2019-10-18,15,02
BAAUTO,"3,087.85","3,110.30","3,120.00","3,123.45","3,076.20","3,110.30",2019-10-18 15:02:03,2019-10-18,15,02
BHARAS,"6,056.65","6,053.45","6,078.50","6,144.15","6,050.35","6,053.45",2019-10-18 15:02:03,2019-10-18,15,02
INDOIL,146.50,146.45,147.65,148.10,145.95,146.45,2019-10-18 15:02:03,2019-10-18,15,02
COALIN,205.95,199.35,199.00,206.40,197.90,199.35,2019-10-18 15:02:03,2019-10-18,15,02
WIPRO,249.00,248.05,248.10,250.65,248.10,248.05,2019-10-18 15:02:03,2019-10-18,15,02
HERHON,"2,645.10","2,628.60","2,629.00","2,661.65","2,609.00","2,628.60",2019-10-18 15:02:03,2019-10-18,15,02
BRIIND,"3,250.00","3,245.20","3,244.00","3,257.00","3,224.50","3,245.20",2019-10-18 15:02:03,2019-10-18,15,02
UNIP,599.65,592.40,591.70,603.60,589.00,592.40,2019-10-18 15:02:03,2019-10-18,15,02
DRREDD,"2,719.40","2,726.65","2,722.50","2,744.25","2,711.00","2,726.65",2019-10-18 15:02:03,2019-10-18,15,02
ADAPOR,422.30,408.95,410.00,423.75,408.45,408.95,2019-10-18 15:02:03,2019-10-18,15,02
GRASIM,744.35,724.75,724.75,745.65,718.00,724.75,2019-10-18 15:02:03,2019-10-18,15,02
VEDLIM,150.00,148.15,148.30,152.15,148.00,148.15,2019-10-18 15:02:03,2019-10-18,15,02
HINDAL,187.50,188.85,189.00,191.25,186.75,188.85,2019-10-18 15:02:03,2019-10-18,15,02
TATSTE,359.70,355.65,355.65,362.60,351.80,355.65,2019-10-18 15:02:03,2019-10-18,15,02
EICMOT,"20,398.80","20,518.00","20,550.15","20,668.60","20,036.85","20,518.00",2019-10-18 15:02:03,2019-10-18,15,02
GAIL,129.85,128.70,128.90,130.30,127.85,128.70,2019-10-18 15:02:03,2019-10-18,15,02
JSWSTE,224.20,223.35,223.90,225.05,220.65,223.35,2019-10-18 15:02:03,2019-10-18,15,02
BHAINF,261.00,257.20,257.50,262.50,254.45,257.20,2019-10-18 15:02:03,2019-10-18,15,02
CIPLA,445.50,446.30,448.15,450.80,442.65,446.30,2019-10-18 15:02:03,2019-10-18,15,02
TATMOT,137.70,138.15,140.00,141.80,135.55,138.15,2019-10-18 15:02:03,2019-10-18,15,02
ZEEENT,250.15,264.70,247.95,262.80,239.85,264.70,2019-10-18 15:02:03,2019-10-18,15,02
YESBAN,51.50,47.40,46.80,52.30,46.00,47.40,2019-10-18 15:02:03,2019-10-18,15,02
BSESEN,"39,298.38","39,298.38","39,087.83","39,361.06","38,963.60","39,052.06",2019-10-18 15:33:35,2019-10-18,15,33
HDFBAN,"1,229.20","1,220.80","1,222.30","1,233.85","1,220.75","1,220.80",2019-10-18 15:33:35,2019-10-18,15,33
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,2019-10-18 15:33:35,2019-10-18,15,33
HDFC,"2,095.35","2,088.20","2,095.00","2,100.70","2,065.00","2,088.20",2019-10-18 15:33:35,2019-10-18,15,33
INFTEC,767.75,769.10,766.65,773.60,760.10,769.10,2019-10-18 15:33:35,2019-10-18,15,33
ICIBAN,437.75,440.55,438.40,443.55,435.35,440.55,2019-10-18 15:33:35,2019-10-18,15,33
ITC,246.50,245.85,246.50,247.75,245.00,245.85,2019-10-18 15:33:35,2019-10-18,15,33
TCS,"2,057.35","2,030.70","2,038.00","2,064.00","2,025.10","2,030.70",2019-10-18 15:33:35,2019-10-18,15,33
KOTMAH,"1,615.45","1,603.95","1,603.95","1,618.95","1,591.05","1,603.95",2019-10-18 15:33:35,2019-10-18,15,33
LARTOU,"1,448.05","1,424.25","1,428.00","1,456.50","1,425.80","1,424.25",2019-10-18 15:33:35,2019-10-18,15,33
HINLEV,"2,106.20","2,103.60","2,100.00","2,115.85","2,091.00","2,103.60",2019-10-18 15:33:35,2019-10-18,15,33
AXIBAN,709.20,710.55,710.90,715.20,705.70,710.55,2019-10-18 15:33:35,2019-10-18,15,33
STABAN,269.65,265.45,264.50,271.20,263.50,265.45,2019-10-18 15:33:35,2019-10-18,15,33
BAJFI,"4,138.05","4,105.20","4,120.00","4,200.00","4,082.80","4,105.20",2019-10-18 15:33:35,2019-10-18,15,33
MARUTI,"7,318.15","7,123.10","7,105.00","7,400.00","7,062.95","7,123.10",2019-10-18 15:33:35,2019-10-18,15,33
INDBA,"1,341.65","1,339.80","1,338.00","1,361.00","1,317.50","1,339.80",2019-10-18 15:33:35,2019-10-18,15,33
ASIPAI,"1,816.60","1,812.95","1,812.95","1,823.85","1,788.70","1,812.95",2019-10-18 15:33:35,2019-10-18,15,33
BHAAIR,383.25,385.75,385.00,386.15,380.50,385.75,2019-10-18 15:33:35,2019-10-18,15,33
HCLTEC,"1,095.90","1,092.90","1,103.00","1,105.65","1,088.25","1,092.90",2019-10-18 15:33:35,2019-10-18,15,33
TITIND,"1,300.60","1,276.85","1,287.70","1,305.00","1,274.40","1,276.85",2019-10-18 15:33:35,2019-10-18,15,33
MAHMAH,592.80,593.15,589.75,595.25,584.00,593.15,2019-10-18 15:33:35,2019-10-18,15,33
BAFINS,"8,263.95","8,295.65","8,362.00","8,440.00","8,232.75","8,295.65",2019-10-18 15:33:35,2019-10-18,15,33
NTPC,121.00,118.60,119.80,121.50,118.50,118.60,2019-10-18 15:33:35,2019-10-18,15,33
NESIND,"14,838.30","14,512.75","14,510.00","14,921.60","14,392.35","14,512.75",2019-10-18 15:33:35,2019-10-18,15,33
POWGRI,202.55,197.70,197.00,203.00,197.00,197.70,2019-10-18 15:33:35,2019-10-18,15,33
ULTCEM,"4,295.50","4,257.40","4,260.00","4,363.80","4,256.90","4,257.40",2019-10-18 15:33:35,2019-10-18,15,33
TECMAH,734.20,726.25,724.85,737.40,723.05,726.25,2019-10-18 15:33:35,2019-10-18,15,33
SUNPHA,401.40,401.40,401.60,406.40,397.80,401.40,2019-10-18 15:33:35,2019-10-18,15,33
ONGC,143.50,141.35,141.00,144.50,140.00,141.35,2019-10-18 15:33:35,2019-10-18,15,33
BAAUTO,"3,087.75","3,110.30","3,120.00","3,123.45","3,076.05","3,110.30",2019-10-18 15:33:35,2019-10-18,15,33
BHARAS,"6,119.75","6,053.45","6,078.50","6,149.00","6,050.35","6,053.45",2019-10-18 15:33:35,2019-10-18,15,33
INDOIL,145.60,146.45,147.65,148.10,144.80,146.45,2019-10-18 15:33:35,2019-10-18,15,33
COALIN,205.95,199.35,199.00,206.50,197.90,199.35,2019-10-18 15:33:35,2019-10-18,15,33
WIPRO,248.80,248.05,248.10,250.65,248.10,248.05,2019-10-18 15:33:35,2019-10-18,15,33
HERHON,"2,645.80","2,628.60","2,629.00","2,661.65","2,609.00","2,628.60",2019-10-18 15:33:35,2019-10-18,15,33
BRIIND,"3,252.55","3,245.20","3,244.00","3,259.00","3,224.50","3,245.20",2019-10-18 15:33:35,2019-10-18,15,33
UNIP,599.25,592.40,591.70,603.60,589.00,592.40,2019-10-18 15:33:35,2019-10-18,15,33
DRREDD,"2,723.80","2,726.65","2,722.50","2,744.25","2,711.00","2,726.65",2019-10-18 15:33:35,2019-10-18,15,33
ADAPOR,421.70,408.95,410.00,423.75,408.45,408.95,2019-10-18 15:33:35,2019-10-18,15,33
GRASIM,746.50,724.75,724.75,749.00,718.00,724.75,2019-10-18 15:33:35,2019-10-18,15,33
VEDLIM,150.10,148.15,148.30,152.15,148.00,148.15,2019-10-18 15:33:35,2019-10-18,15,33
HINDAL,187.40,188.85,189.00,191.25,186.75,188.85,2019-10-18 15:33:35,2019-10-18,15,33
TATSTE,359.90,355.65,355.65,362.60,351.80,355.65,2019-10-18 15:33:35,2019-10-18,15,33
EICMOT,"20,271.75","20,518.00","20,550.15","20,668.60","20,036.85","20,518.00",2019-10-18 15:33:35,2019-10-18,15,33
GAIL,129.60,128.70,128.90,130.30,127.85,128.70,2019-10-18 15:33:35,2019-10-18,15,33
JSWSTE,223.15,223.35,223.90,225.05,220.65,223.35,2019-10-18 15:33:35,2019-10-18,15,33
BHAINF,261.80,257.20,257.50,262.90,254.45,257.20,2019-10-18 15:33:35,2019-10-18,15,33
CIPLA,443.80,446.30,448.15,450.80,440.10,446.30,2019-10-18 15:33:35,2019-10-18,15,33
TATMOT,136.70,138.15,140.00,141.80,135.55,138.15,2019-10-18 15:33:35,2019-10-18,15,33
ZEEENT,250.00,264.70,247.95,262.80,239.85,264.70,2019-10-18 15:33:35,2019-10-18,15,33
YESBAN,51.40,47.40,46.80,52.30,46.00,47.40,2019-10-18 15:33:35,2019-10-18,15,33
